p_m=Param m,p_s=Param s,n=Gen (#),t=Time (s),m=Mass (mg),g=Growth (mg/s),r=Gyradius (mm),d=Mass-growth distance (mm),s=Speed (mm/s),w=Angular speed (deg/s),m_a=Mass asymmetry (mg),x=X position(mm),y=Y position(mm),l=Lyapunov exponent,k=Rotational symmetry,w_k=Rotational speed
0.231,0.0565,49332,24321.125,20.95100116132353,8.119508727522703,2.319193734901491,0.6291814257492641,0.17556237688685225,-3.3904298742074843,0.19560491961449997,-648.8605975584119,99850.23965058767,0,0,0
0.231,0.0565,49333,24321.625,21.025576473008524,8.56920141403915,2.314853928855099,0.6130858105568681,0.21615130057188614,2.3444396786144353,0.0059210809223691286,-649.0125531867388,99852.39581569287,0,0,0
0.231,0.0565,49334,24322.125,20.85938183167009,8.078786741974405,2.318455747930329,0.6304794944778236,0.21978004387097363,-44.38513682431926,0.08787869146276535,-649.9837147057434,99854.36740694675,0,0,0
0.231,0.0565,49335,24322.625,20.82715782087614,7.344386757863535,2.3155860934512007,0.6128036070944909,0.22001045036871986,56.299053298520676,-0.25397060941489147,-649.9097833026254,99856.5662689194,0,0,0
0.231,0.0565,49336,24323.125,20.871516545861013,8.317268032621332,2.3091883176317394,0.5956938956517827,0.22612988846522034,1.9838796226867998,-0.22881120215631653,-649.7946820020679,99858.82463654589,0,0,0
0.231,0.0565,49337,24323.625,20.87233611455331,7.795736934745803,2.307528852872107,0.6142988970605976,0.20216777451378673,8.245425661138597,-0.1934640782715792,-649.5468880779921,99860.83107096454,0,0,0
0.231,0.0565,49338,24324.125,21.04837886226658,7.857904570939465,2.3067158919675284,0.6135511477242709,0.21580128149369807,3.727964713855954,0.06958215199288816,-649.2128595408792,99862.96307571263,0,0,0
0.231,0.0565,49339,24324.625,21.025551710401857,7.482618845968142,2.3167328421806173,0.6613127895505913,0.21190852144812714,-24.456730484091167,0.2721099622977863,-649.3357296630661,99865.078595762,0,0,0
0.231,0.0565,49340,24325.125,21.115765310587268,6.763585117894484,2.322592993968538,0.6414938077368045,0.26520006057665024,15.507460924877932,0.007531564570042519,-649.1308998361712,99867.722674421,0,0,0
0.231,0.0565,49341,24325.625,21.15815684953689,7.473030069265297,2.32080346254509,0.6136065064133349,0.20690807805010866,-13.150780024878031,0.0836054120990616,-649.2083672340079,99869.79030448427,0,0,0
0.231,0.0565,49342,24326.125,21.29679978404572,7.6622422394853835,2.32137386027141,0.6143882037680375,0.1925129636783124,-13.376700794988437,-0.2010901701269222,-649.5040148236054,99871.69259694895,0,0,0
0.231,0.0565,49343,24326.625,21.119795001132026,7.427057191408635,2.3263148683888235,0.7247617157643351,0.1898846707166435,28.557461340010832,0.07496651492872161,-649.323842891465,99873.58287652937,0,0,0
0.231,0.0565,49344,24327.125,20.9787607474449,6.331514880205547,2.3279239524129736,0.7870103149913866,0.2000477381914211,-6.578558813469044,0.03518622224848968,-649.2486044239956,99875.58193854157,0,0,0
0.231,0.0565,49345,24327.625,20.90842818077514,8.311960637424702,2.3253753429249984,0.6226189021490757,0.18444422875947042,-10.845427341326058,0.023310143959818105,-649.3537268955694,99877.42338270803,0,0,0
0.231,0.0565,49346,24328.125,20.925818774087737,8.586938185041959,2.321592556720532,0.6022890832358366,0.22342665255391891,-0.1845273254903077,-0.08400429836267903,-649.4846589140038,99879.65380950883,0,0,0
0.231,0.0565,49347,24328.625,20.82888244676816,8.400624819354023,2.320363697212652,0.6190391037628327,0.21931835871779554,-1.1299901756310646,-0.1691736099472837,-649.6347666697816,99881.84185016401,0,0,0
0.231,0.0565,49348,24329.125,20.79670408959134,8.153451746959988,2.314954150816034,0.6349049687452302,0.19559479204459765,4.935121041045477,-0.08715577936676482,-649.6844997987781,99883.79716570974,0,0,0
0.231,0.0565,49349,24329.625,20.95236749509667,8.345053691473984,2.308097329329818,0.6108952073497778,0.22736478521312845,16.59214457299163,0.14896131048058123,-649.4137511351898,99886.0546354696,0,0,0
0.231,0.0565,49350,24330.125,21.063877122716402,8.184836107562822,2.3050387074639334,0.5988522708684985,0.27388995101307495,0.9373420638964944,0.2868584918999318,-649.0653665350901,99888.77128758148,0,0,0
0.231,0.0565,49351,24330.625,21.318307730883586,7.971985805270665,2.306155624885983,0.5957259050744487,0.21014847735905967,2.813403608345425,0.5630177641964883,-648.7469703185623,99890.84851219691,0,0,0
0.231,0.0565,49352,24331.125,21.28870049799043,7.583196010851512,2.313420137517352,0.6698719400657723,0.20674046465871165,-41.771401112531066,-0.12713880159831661,-649.1828501719606,99892.86944532943,0,0,0
0.231,0.0565,49353,24331.625,21.347547375264515,6.948603827651915,2.3232836542329327,0.7273526511674081,0.18300909359089684,7.636280284596523,-0.25757821933789726,-649.448713653316,99894.6801218447,0,0,0
0.231,0.0565,49354,24332.125,21.268473836470495,7.49687479558273,2.324716009208576,0.6689743985254971,0.19853785160425372,16.408313789961085,0.22440813654620342,-649.453875075537,99896.66549365161,0,0,0
0.231,0.0565,49355,24332.625,21.281151499248725,7.205179923985185,2.3232252230838824,0.648816251336894,0.192893621809645,-11.846146649398634,-0.18295309263720583,-649.6579152288367,99898.58360797286,0,0,0
0.231,0.0565,49356,24333.125,21.340871452852376,8.464036783514247,2.31902444076577,0.6720608017186606,0.18478940748750367,-0.5635694656984924,-0.3357730516726201,-649.8624175463264,99900.42015127867,0,0,0
0.231,0.0565,49357,24333.625,21.098957633552363,7.6328774547135865,2.326730278275505,0.7042539026764993,0.20591548145624064,24.441276314737706,0.21340503676035041,-649.6519377205152,99902.46852057966,0,0,0
0.231,0.0565,49358,24334.125,20.940136008886924,6.43162598980533,2.32707803527799,0.7556555947175067,0.19582222612176417,-1.614029932862195,0.16013867445052937,-649.479231051627,99904.41911198506,0,0,0
0.231,0.0565,49359,24334.625,20.88202927283719,7.989903025513167,2.3240095007275565,0.637666839210407,0.2092392316801023,-4.61753992140757,-0.008420779551399846,-649.3788039679375,99906.5090928482,0,0,0
0.231,0.0565,49360,24335.125,20.873632164255017,8.252194281927665,2.3156158546073673,0.634585639552326,0.22438095503525754,-0.9330772817500019,0.0035201330332392897,-649.2893622526989,99908.75111904739,0,0,0
0.231,0.0565,49361,24335.625,20.86170300609003,7.833679309674227,2.3148288021731536,0.654210199942035,0.2019157494369832,1.1113100454833784,-0.021155740089923256,-649.1893133616079,99910.76779631617,0,0,0
0.231,0.0565,49362,24336.125,21.111795204983775,7.8457161037189165,2.3135042507606056,0.6406961767613499,0.2270091081250189,2.4196826652307664,0.15322027533660504,-649.0289836743447,99913.0322185181,0,0,0
0.231,0.0565,49363,24336.625,21.169653650782173,7.783586917614806,2.3216175472340654,0.639580978942553,0.27304063877028906,-4.365021814455758,0.07439366909905402,-648.940005024207,99915.76117469983,0,0,0
0.231,0.0565,49364,24337.125,21.16479359665253,6.28787221613041,2.3211591710471273,0.6756291872304654,0.208840009628631,-4.734609206297364,-0.06600608966270784,-648.9582228008064,99917.84949533489,0,0,0
0.231,0.0565,49365,24337.625,21.21125094859294,6.610656918191131,2.322804432232825,0.6263023328139985,0.2196962461852125,-11.530370236308272,-0.2765622497301797,-649.1979710022663,99920.03333710083,0,0,0
0.231,0.0565,49366,24338.125,21.228672324430683,7.778923701936077,2.323735236105097,0.6312579103233716,0.24256190443460332,-2.636876644209451,-0.31261461483479935,-649.5180796578658,99922.437741018,0,0,0
0.231,0.0565,49367,24338.625,21.075246012575377,7.329439217724078,2.3278691260925544,0.6566215984018458,0.19592827608290114,23.534060313553937,0.19666955028819985,-649.3751449369445,99924.39180309542,0,0,0
0.231,0.0565,49368,24339.125,20.9973571667901,7.182055434698404,2.3279460728744934,0.6847971445386503,0.19291722992846572,-11.694433302383004,-0.05270390850366311,-649.4311520178043,99926.32016223397,0,0,0
0.231,0.0565,49369,24339.625,20.967336044281996,8.281755825450158,2.3251547895239515,0.5987478800256035,0.1992621072524488,-0.8066160494458927,-0.1452933348737065,-649.503019826224,99928.31148685762,0,0,0
0.231,0.0565,49370,24340.125,21.04776324263985,8.451227821127286,2.317035753883846,0.606164505751482,0.22058073388412755,-1.1889863903325022,-0.31544477638675744,-649.6054441901005,99930.51491492901,0,0,0
0.231,0.0565,49371,24340.625,20.81191605200759,7.639049001457308,2.322896991288178,0.6479489377486152,0.1906209721967219,15.20337362377245,-0.00011995006246706908,-649.4412871189453,99932.41404313956,0,0,0
0.231,0.0565,49372,24341.125,20.76903737086372,6.993307225706558,2.3206043901281688,0.6040849443502301,0.21644390175012748,-3.7126902236536807,0.12832037878550637,-649.3248435800461,99934.57534764442,0,0,0
0.231,0.0565,49373,24341.625,20.905295136787082,8.341233821169693,2.311996926292926,0.6072084676786658,0.2267772073760664,12.278587784263209,0.1298838626188285,-648.9613627261623,99936.8138006476,0,0,0
0.231,0.0565,49374,24342.125,20.968154858496437,8.07596395731597,2.312285573801477,0.6199742871850786,0.21530327813423547,0.8796261742963907,0.19423592309063906,-648.5999693225224,99938.93628621064,0,0,0
0.231,0.0565,49375,24342.625,21.08716972748742,7.6800685225782175,2.3150651527336232,0.6425485690595051,0.22377940162262785,-19.065275861223654,0.18818673472895625,-648.5948769357947,99941.17407443267,0,0,0
0.231,0.0565,49376,24343.125,21.226980244623995,8.065761425604478,2.3223754204640703,0.6782698350839198,0.26609759558949364,-6.352552053650015,0.12922707619844004,-648.7362700453165,99943.83129121465,0,0,0
0.231,0.0565,49377,24343.625,21.11664197575187,7.400254639420046,2.3217439502460597,0.6241712504453214,0.20050709508940176,18.359428264991266,0.5418004437437867,-648.5220261742234,99945.82488321951,0,0,0
0.231,0.0565,49378,24344.125,21.11244238800873,6.454400520198281,2.3193795719576844,0.6333326601403358,0.20192753675352074,-19.935966025533162,0.05371587652899962,-648.6570526912957,99947.83963899866,0,0,0
0.231,0.0565,49379,24344.625,21.118264967586263,7.97824106352181,2.3175640549944627,0.6538694188444591,0.16821668185853486,-9.767762822311397,-0.052157667309061254,-648.912022227468,99949.50237040846,0,0,0
0.231,0.0565,49380,24345.125,21.170145109694623,8.1879368315672,2.3174107446056027,0.641649029152934,0.2118695372987886,1.173866177246964,-0.16508806618330937,-649.2116878590335,99951.59976655435,0,0,0
0.231,0.0565,49381,24345.625,21.187431778228685,7.955579495921995,2.3208025829393915,0.669914299802686,0.17661507472955548,17.614559356222344,0.048552726614659605,-649.1908452905205,99953.36579431446,0,0,0
0.231,0.0565,49382,24346.125,20.9382290237208,7.727922414453888,2.3147136952714726,0.6465385104730267,0.20889139690984584,-17.485724626002593,-0.19205395345949455,-649.4839735454518,99955.43403931844,0,0,0
0.231,0.0565,49383,24346.625,20.87956584945848,8.51894184087702,2.31226955432419,0.6185428333077843,0.23421730384930017,0.8276919580732738,-0.15171706132565077,-649.7958820557865,99957.75535093549,0,0,0
0.231,0.0565,49384,24347.125,20.793012111742584,8.006976433609669,2.3104923590493294,0.619676717931714,0.2162909201510406,7.158067763672534,-0.07856959055340894,-649.9495384562927,99959.91279523942,0,0,0
0.231,0.0565,49385,24347.625,20.890638829005294,8.037263697297616,2.30860389574859,0.6134538409700272,0.2044541278886453,15.405000861405824,0.12447013749211693,-649.8201389664833,99961.95323754763,0,0,0
0.231,0.0565,49386,24348.125,21.016812877295607,8.148256547259217,2.3099079691230733,0.6129258520445856,0.23696906556870034,12.42780231388042,0.17691047593599932,-649.4150594635408,99964.28804897469,0,0,0
0.231,0.0565,49387,24348.625,21.17296372779183,8.164164279039488,2.313707843655944,0.6012658977197739,0.268037960281946,2.561857136810204,0.29040010675889333,-648.8979479240065,99966.91807377891,0,0,0
0.231,0.0565,49388,24349.125,21.15379484654228,7.351830154439482,2.3162810253669077,0.6492636083081864,0.2211779230836404,-38.509848143156205,0.06398113275549122,-649.210790558266,99969.10761639147,0,0,0
0.231,0.0565,49389,24349.625,21.25250040862987,6.977861470912023,2.3200368204136645,0.6491938411225119,0.25726980653807485,-4.278432583503218,-0.11645262856231739,-649.6694967456949,99971.63909105443,0,0,0
0.231,0.0565,49390,24350.125,21.014369302231927,7.111063892509569,2.3247731289851967,0.6462334497252485,0.191797576723843,29.911784604602417,0.2840489890183608,-649.5128321026916,99973.55065775046,0,0,0
0.231,0.0565,49391,24350.625,20.839566446171602,5.876969879877995,2.3250760090251554,0.8670744266808312,0.1941039563286347,-7.241202511192569,0.19268916858883814,-649.4767658267727,99975.49136221275,0,0,0
0.231,0.0565,49392,24351.125,20.799868832252155,7.850801965307545,2.322271454824479,0.6133479121199154,0.17181656393377653,-15.410474810887536,0.2168595678049951,-649.6754553336079,99977.19800091033,0,0,0
0.231,0.0565,49393,24351.625,20.90430092565417,8.440023760951632,2.3171295574263144,0.587074578068581,0.21831486234826952,1.8286656188060988,0.020974363714767606,-649.8932798079032,99979.37025559397,0,0,0
0.231,0.0565,49394,24352.125,20.76130847610227,7.821287418865333,2.3202562870246375,0.611489288456376,0.2031471075187708,10.582991957928016,-0.12162652875481854,-649.9086937326069,99981.40166819122,0,0,0
0.231,0.0565,49395,24352.625,20.75485924743962,7.565404238449621,2.317985157513785,0.5908193385367615,0.20318607063053587,-0.8912324300308683,-0.11467957479696907,-649.9399122691783,99983.43328905466,0,0,0
0.231,0.0565,49396,24353.125,20.862604475470675,8.460995888961442,2.3110641308231474,0.5899380265531332,0.22648877793858713,2.42655400314311,-0.2178250715870331,-649.9267520597617,99985.69813859981,0,0,0
0.231,0.0565,49397,24353.625,20.957918177446803,8.071924717334603,2.307671899079957,0.6090069548603918,0.20485474547711605,9.625305233965946,-0.31947597518582144,-649.7430249483906,99987.73843049632,0,0,0
0.231,0.0565,49398,24354.125,21.135293584593082,7.986033796951589,2.306011917866295,0.615226696950899,0.21577092541242565,8.226382157767603,-0.018585942404627076,-649.395863452478,99989.8680286089,0,0,0
0.231,0.0565,49399,24354.625,21.093857628815,7.257429595922479,2.312471589164164,0.6477671183767729,0.2137232087196267,-21.419887450298575,0.13104379341573122,-649.4499891633758,99992.00457521545,0,0,0
0.231,0.0565,49400,24355.125,21.193999278788986,6.759854533395353,2.3206167775963036,0.7057757218501401,0.259789929930638,7.225541024149379,-0.0219688268052073,-649.3520017547755,99994.60062591547,0,0,0
0.231,0.0565,49401,24355.625,21.06237817799311,7.0398160318773595,2.3174181311572295,0.6223403035369962,0.20027259922167778,2.7752989779778545,-0.027463446558717807,-649.2280203367008,99996.59951060647,0,0,0
0.231,0.0565,49402,24356.125,21.034960253030416,6.160750850091507,2.317187900962674,0.5947665023183782,0.1923611668434191,-8.750987474150861,0.04184540967120938,-649.2557594544824,99998.52292226086,0,0,0
0.231,0.0565,49403,24356.625,21.07188237413675,7.8056474915593705,2.3197047460210323,0.6182082603707807,0.19396839153841447,-13.235322662040971,-0.07528487999642948,-649.5070564080522,100000.44625882339,0,0,0
0.231,0.0565,49404,24357.125,20.931005916118796,7.571642576299513,2.3228625196121744,0.6579180095504399,0.20374225864251258,23.20843715634487,-0.0036497471612801746,-649.3592470580224,100002.47831275764,0,0,0
0.231,0.0565,49405,24357.625,20.88297021958205,7.253273519928204,2.3220360888575757,0.6737527833265399,0.18544725654257477,-13.127747015138993,-0.0028458150041024057,-649.4370197250189,100004.33115379458,0,0,0
0.231,0.0565,49406,24358.125,20.894777427421662,8.748350905623901,2.3218250835885974,0.6006776418354034,0.21276973458900036,-2.233369421985344,-0.05790862170913897,-649.567663258703,100006.45483650695,0,0,0
0.231,0.0565,49407,24358.625,20.912490547529902,8.705038093823482,2.317567730351787,0.598795121753357,0.22496220454211147,-0.17698068582740234,-0.18322095338497774,-649.7092608381644,100008.69999785365,0,0,0
0.231,0.0565,49408,24359.125,20.812011205050375,8.08834893793566,2.3181964746294454,0.6320978831277908,0.19594596102703465,5.313462331750316,-0.0962696409180171,-649.7418172504855,100010.65918698293,0,0,0
0.231,0.0565,49409,24359.625,20.88408136986361,7.663225125930307,2.311410770989112,0.5953739650973527,0.2212162028246408,14.469942432575408,0.13786344016053134,-649.4997211831806,100012.85806177097,0,0,0
0.231,0.0565,49410,24360.125,20.930622152477575,8.098574121949472,2.309085201948885,0.6182094846382643,0.21861971855324647,8.983918395263572,0.22985939104574526,-649.0910088241736,100015.0057145226,0,0,0
0.231,0.0565,49411,24360.625,21.13811456682044,8.094494900357004,2.306738258399301,0.5809382490397181,0.2619451187782952,-0.1398974627034022,0.5195857253876284,-648.6044409771933,100017.5795785935,0,0,0
0.231,0.0565,49412,24361.125,21.034366084118556,7.319772565256156,2.310006122799929,0.6727996110412383,0.21117556577694055,-41.661731198478265,-0.08569847544885306,-648.9757123057691,100019.65844115718,0,0,0
0.231,0.0565,49413,24361.625,21.099550671755438,6.674977476174453,2.317386223027008,0.8067544587306538,0.1871659461120339,-4.396925133500645,-0.036923838213183444,-649.3752100811859,100021.48696806862,0,0,0
0.231,0.0565,49414,24362.125,20.96229724889171,7.376347128985405,2.322236948108293,0.6470075643370221,0.19450087420655654,34.93653068146068,0.5241790594553026,-649.2008253817239,100023.42414358552,0,0,0
0.231,0.0565,49415,24362.625,21.000323860181815,6.650869975660417,2.323590049437702,0.6963085525384022,0.19773345703008494,-20.478823720081436,0.008506893690134803,-649.3764446662473,100025.39366379863,0,0,0
0.231,0.0565,49416,24363.125,21.035121722935354,8.392028474531207,2.321811457012978,0.6509977944506744,0.17550147655072326,-2.538371336794171,-0.16795955691862902,-649.5709994667822,100027.13786139544,0,0,0
0.231,0.0565,49417,24363.625,21.118620315505026,8.31636597769429,2.3227278327876,0.6355100536364622,0.22503579357235143,4.6009431623183445,-0.2205385637311542,-649.7304925725914,100029.38256021445,0,0,0
0.231,0.0565,49418,24364.125,21.03327621443308,8.065221238823801,2.3244414725407054,0.6626166633094456,0.2088447067028626,12.224278730335982,0.015857013067757178,-649.6558612368269,100031.46967336794,0,0,0
0.231,0.0565,49419,24364.625,21.04489574260336,7.68928404813979,2.320126793343548,0.6387504488549758,0.19856589940176764,-4.830459478001558,-0.20967893645625962,-649.6685907636601,100033.45529155876,0,0,0
0.231,0.0565,49420,24365.125,21.048286804892317,8.086825737336703,2.3146616793046104,0.654526802003847,0.22585262683742058,-0.7938414917482532,-0.19983077179870862,-649.6987148828621,100035.71361692114,0,0,0
0.231,0.0565,49421,24365.625,21.019991571511717,7.476019178318109,2.3129324012679198,0.657430807626254,0.20432754804803244,5.6829646548737855,-0.08988899094396174,-649.6246524173844,100037.75554969191,0,0,0
0.231,0.0565,49422,24366.125,21.150874365722693,7.575257885713289,2.3103016149195965,0.6423466516036634,0.21475270357521106,10.316709204070321,-0.0074906048058892335,-649.3541719292447,100039.88597515994,0,0,0
0.231,0.0565,49423,24366.625,21.140635434858567,7.551184828651804,2.319562263589526,0.6618068385872202,0.21965705949994296,-7.947331939266178,0.1029782871482007,-649.2291852159599,100042.07898694748,0,0,0
0.231,0.0565,49424,24367.125,21.166345111125956,6.761920078011638,2.3223112661335263,0.6247982243503724,0.265261210475394,10.93062946793998,0.15342355813563927,-648.826701697334,100044.7008866396,0,0,0
0.231,0.0565,49425,24367.625,21.13523098437803,7.42258644636429,2.3211355011387176,0.6261360405128934,0.2254856278449608,-31.627321158072846,-0.223215327746027,-649.1048743707443,100046.93851860224,0,0,0
0.231,0.0565,49426,24368.125,21.235050032920707,7.731817183919642,2.323003975002652,0.6274315213556427,0.20684276178165856,-3.805484433465608,-0.24535289858385795,-649.4280607975468,100048.98154169161,0,0,0
0.231,0.0565,49427,24368.625,21.06028638960717,7.643719888443076,2.3263687924927687,0.7046777566487591,0.1882675067983832,23.8924717814009,0.22268910234856548,-649.3309373439084,100050.8617098879,0,0,0
0.231,0.0565,49428,24369.125,21.005882079336033,6.711326958859373,2.326313998927163,0.7365081609871558,0.20573826807050463,-6.9927655491069345,0.10504509805669614,-649.3503021216945,100052.91900143269,0,0,0
0.231,0.0565,49429,24369.625,21.00296929603794,8.248641765578178,2.3227062323850314,0.637877358233145,0.1873461750481174,-7.980103941354173,-0.20322988553690038,-649.4982488521996,100054.78661239202,0,0,0
0.231,0.0565,49430,24370.125,21.122023096021277,8.328215821514037,2.3162714254596,0.638159432920373,0.22473449082346583,1.4881433974524043,-0.31841754621525753,-649.6466128776531,100057.0290546438,0,0,0
0.231,0.0565,49431,24370.625,20.94434476843703,7.360276681801382,2.319195429476312,0.6517053443124188,0.2407576787949195,12.316429488712856,0.07273315708848713,-649.5469301314149,100059.43456692604,0,0,0
0.231,0.0565,49432,24371.125,20.85712515580476,6.894846060827118,2.3169474809051747,0.5968231389050768,0.21382635670764513,0.6224199430823774,0.12405897732365474,-649.4467950140196,100061.57048453693,0,0,0
0.231,0.0565,49433,24371.625,20.95959768442159,8.213778252809735,2.309155242994064,0.6081393847943783,0.2247566741307018,13.489155709962915,0.13464773553113218,-649.0785972972017,100063.78768698551,0,0,0
0.231,0.0565,49434,24372.125,20.978152170772155,8.104019891299421,2.3095990108050013,0.6204122889639049,0.2107677109505893,4.609754774958901,0.14551669909878912,-648.6499767397814,100065.85132145307,0,0,0
0.231,0.0565,49435,24372.625,21.11376865314188,7.917531552378722,2.3107985979500603,0.6143594078353913,0.22159778886485557,-14.94322254466465,0.4517471195886719,-648.4852913889547,100068.06117138873,0,0,0
0.231,0.0565,49436,24373.125,21.24351673256427,8.435876949845948,2.319249053580896,0.6839710586650267,0.2677585475939514,-20.79003782582322,0.09468709518657988,-648.771357112297,100070.7234317785,0,0,0
0.231,0.0565,49437,24373.625,21.143667616879807,7.180149586765971,2.321543252807545,0.6254000406757074,0.19704157918503243,28.140653410716823,0.6353151898037414,-648.4992636464232,100072.67497054025,0,0,0
0.231,0.0565,49438,24374.125,21.135572346371813,6.610342793811885,2.321491945692299,0.6849846771734018,0.20244798451695792,-17.222031908107283,0.2236778682144677,-648.5230680301755,100074.69931043137,0,0,0
0.231,0.0565,49439,24374.625,21.187035197726832,7.940738251549392,2.3202595486767006,0.6560186261077797,0.17825071752571742,-14.437614773788937,0.054453987861088536,-648.767833487886,100076.46493261648,0,0,0
0.231,0.0565,49440,24375.125,21.307941220483794,8.280237729626961,2.3178953440659082,0.6354207653109141,0.20869099587475323,-3.528971785833164,-0.10039869730840564,-649.1179120283933,100078.52227026291,0,0,0
0.231,0.0565,49441,24375.625,21.08011590696222,7.506099515148686,2.3218373305070807,0.7044986596485544,0.1979921920850216,21.226482062909326,0.22614949116886465,-649.0848698288996,100080.50191644991,0,0,0
0.231,0.0565,49442,24376.125,20.919250931136904,6.720434948145648,2.320744848819932,0.7058253248923138,0.18191032917466574,-11.285831139637821,0.045079121580340595,-649.2335030411687,100082.3149373969,0,0,0
0.231,0.0565,49443,24376.625,20.882020855810786,8.345841551796019,2.318807621984349,0.6087091107909847,0.22968180746930184,-5.923719303724056,-0.06534487596351937,-649.5392006238758,100084.59132098852,0,0,0
0.231,0.0565,49444,24377.125,20.85782373513479,8.445700607700953,2.311912420269948,0.6194953731679633,0.22502670874037528,2.5533706124422224,-0.040388887676576814,-649.7889370480802,100086.82768716675,0,0,0
0.231,0.0565,49445,24377.625,20.87623723925133,8.177734810000748,2.310859467084591,0.6247020476626634,0.20031139199035736,15.711509774953583,0.09153753806166605,-649.7370643933665,100088.83012932666,0,0,0
0.231,0.0565,49446,24378.125,21.11256239395157,8.146487032276697,2.3082864165825705,0.5975079394205169,0.24147255619480826,15.736764020217606,0.21695031820208213,-649.344661308879,100091.2127579924,0,0,0
0.231,0.0565,49447,24378.625,21.18981946114188,8.11700077335483,2.313904441224287,0.6145034014454448,0.2659624852898216,-1.5798741087071448,0.26451709841781623,-648.9486818413443,100093.84273985914,0,0,0
0.231,0.0565,49448,24379.125,21.204629772938635,6.956324904444115,2.3142219366009673,0.6382709518224845,0.21561632718979362,-26.74723224655554,0.09289346535830646,-649.1295276810424,100095.99130562201,0,0,0
0.231,0.0565,49449,24379.625,21.260263994495528,6.90024960935329,2.3172094349336856,0.602856012214532,0.20517199382139334,-3.8238992241097094,0.0504170095296854,-649.3697292551906,100098.02891645547,0,0,0
0.231,0.0565,49450,24380.125,21.294769725078453,7.905037192231557,2.320784986215202,0.6103680964629089,0.24228448413205986,-4.822700134862544,0.002548452257756253,-649.7543652165524,100100.42103524481,0,0,0
0.231,0.0565,49451,24380.625,21.153914503179063,7.316340232866127,2.3223010926924497,0.623986868540774,0.19524482642389132,24.93657934212547,0.2082108939395198,-649.640827404897,100102.37017951599,0,0,0
0.231,0.0565,49452,24381.125,21.122562084740498,7.00624033100265,2.320226238777513,0.6876324321959982,0.17524957008482386,-12.738226449278045,0.15924663225228414,-649.7336271093498,100104.12021648599,0,0,0
0.231,0.0565,49453,24381.625,21.183215529574063,8.290025015283177,2.317783801031641,0.6114408311249644,0.21414322180944356,-2.219803371500575,0.06604436320727927,-649.8884226822828,100106.25604659985,0,0,0
0.231,0.0565,49454,24382.125,21.057027046826683,7.798344062174291,2.3190603670558083,0.6206379887860162,0.20754718670243702,8.26267931449047,-0.2480107551416063,-649.888928314758,100108.33151840529,0,0,0
0.231,0.0565,49455,24382.625,20.991377856673772,7.72049673806378,2.31587937298979,0.6059375035678727,0.20310603985622275,0.36015127790665247,-0.2577014018039881,-649.8830396901081,100110.36257026743,0,0,0
0.231,0.0565,49456,24383.125,21.006055112027735,8.222790572848645,2.3099609277383837,0.601522758515099,0.2290676629623066,-1.7585504981921076,-0.05019558592527346,-649.911550910226,100112.65306945577,0,0,0
0.231,0.0565,49457,24383.625,21.047004141388147,7.9215955835754475,2.3050033322778756,0.6087241892066604,0.21106291921984152,13.405758504462028,-0.29649654166174744,-649.6913066625635,100114.75217594624,0,0,0
0.231,0.0565,49458,24384.125,21.205237554585892,7.963153369864111,2.303414272999732,0.619627267133237,0.21355863511438322,5.202184270115595,-0.03763144048551112,-649.372299597396,100116.86380175485,0,0,0
0.231,0.0565,49459,24384.625,21.17697176012664,7.313448821241659,2.310007984656487,0.649137727317143,0.21985880066419528,-19.534270521806775,0.1701792963024809,-649.4174349613663,100119.06192641507,0,0,0
0.231,0.0565,49460,24385.125,21.287121565893276,6.900303769407677,2.3178300420456925,0.6942494584320756,0.26279571477829317,7.968983770407476,0.05123021107177919,-649.2886855864532,100121.68672781119,0,0,0
0.231,0.0565,49461,24385.625,21.15005782586871,7.268064551791543,2.316242118652126,0.6265288370501518,0.20132493520333813,1.8031915355670662,0.012261130201000014,-649.1584235336344,100123.69575861012,0,0,0
0.231,0.0565,49462,24386.125,21.129783067988647,6.27594170024957,2.3169228581439927,0.5975734390923729,0.19660780298256253,-10.505998358825082,0.149347502595906,-649.2113724734226,100125.66112352004,0,0,0
0.231,0.0565,49463,24386.625,21.187275260536854,8.02385179628717,2.3186835332282723,0.6275751157230253,0.18866161816532237,-10.793205058509784,-0.021314458817014385,-649.439326732264,100127.53391754843,0,0,0
0.231,0.0565,49464,24387.125,21.040693356427575,7.6582040806215215,2.322933637464048,0.6784815872010659,0.20349299861150325,24.30210826714574,0.11750495359741307,-649.254498998269,100129.560436425,0,0,0
0.231,0.0565,49465,24387.625,20.998277995130223,7.132866581501482,2.3219193854921087,0.7077412294786471,0.19209944393848963,-14.697891168724937,0.07275180865460243,-649.3261554113433,100131.48009394514,0,0,0
0.231,0.0565,49466,24388.125,20.976025571172514,8.616943042387103,2.319642299705005,0.6221215689502954,0.1963759454390969,-6.796749430522141,0.009979312235898305,-649.5156050516089,100133.4346936557,0,0,0
0.231,0.0565,49467,24388.625,20.98745647697308,8.493945448426722,2.3150095101348556,0.621940582042316,0.22938652543017915,0.13957582299326532,-0.10672501504210913,-649.7341198423936,100135.71812727442,0,0,0
0.231,0.0565,49468,24389.125,20.877133376369724,7.9147862615536715,2.3165159333070964,0.6492258665694243,0.20837252401284287,9.450661368352485,-0.05354267740889327,-649.7610670862846,100137.80167826309,0,0,0
